,supplier_id,sales_growth,profit_margin,normalised_ebita_margin,net_profit_margin,net_worth,working_capital,receivable_day,inventory_days,payable_days,cash_equivalents,current_liabilities,total_debts,net_income,cashflow_stability,is_client_on_CRB,statements_status,economic_sensitivity,capital_intensity,utilization_capacity,market_growth,is_litigation_issues,how_regulated,is_there_competition,how_competitive,how_mature,is_industry_performing,is_industry_risky,are_there_structures,is_business_technical,how_technical,how_managed,is_it_one_man_show,is_there_controls,has_experience,times_supplied_before,st_debt,total_liabilities,current_ratio,interest_expense,equity,total_current_assets,stability,how_diverse,product_substitution,scoring_time
543,544,0.2,1.0,0.52,0.0009,0.26,88252481,13,58,88,25,26,17,52,54,14,70,high,outstanding,medium,outstanding,False,outstanding,True,problematic,medium,False,True,True,False,Monthly,Daily,True,False,True,Weekly,26,0.26,3.52,22.0,26,2.6,problematic,problematic,medium,2022-07-22 10:51:29.985550
544,545,0.93,0.3,0.69,0.0079,0.28,17582729,12,28,81,80,28,9,70,40,21,69,outstanding,weak,outstanding,weak,True,weak,True,problematic,outstanding,True,False,False,False,Daily,Weekly,True,False,True,Daily,28,0.28,3.24,20.25,28,2.8,problematic,problematic,outstanding,2022-07-22 10:51:29.985550
545,546,0.69,0.26,0.91,0.0059,0.52,73319785,59,45,18,98,52,74,93,78,2,56,problematic,medium,high,medium,True,medium,True,medium,problematic,False,False,False,False,Yearly,Weekly,False,False,True,Weekly,52,0.52,0.72,4.5,52,5.2,problematic,medium,problematic,2022-07-22 10:51:29.985550
546,547,0.58,0.79,0.12,0.0018,0.2,35553718,59,41,48,99,20,56,38,57,99,80,medium,problematic,weak,problematic,False,problematic,False,outstanding,high,False,False,True,False,Daily,Seldom,True,False,False,Weekly,20,0.2,1.92,12.0,20,2.0,problematic,outstanding,high,2022-07-22 10:51:29.985550
547,548,0.4,0.65,0.73,0.0005,0.66,46699161,67,50,6,70,66,45,51,97,10,85,problematic,weak,high,weak,True,weak,True,weak,problematic,False,False,False,False,Daily,Weekly,True,False,False,Daily,66,0.66,0.24,1.5,66,6.6,problematic,weak,problematic,2022-07-22 10:51:29.985550
548,549,0.91,0.53,0.93,0.0084,0.15,82872743,25,28,10,59,15,74,95,93,41,14,weak,medium,high,medium,False,medium,False,outstanding,medium,True,False,True,False,Daily,Yearly,True,False,True,Yearly,15,0.15,0.4,2.5,15,1.5,high,outstanding,medium,2022-07-22 10:51:29.985550
549,550,0.11,0.58,0.71,0.0095,0.25,97907151,60,47,73,48,25,5,41,89,75,20,high,outstanding,high,outstanding,False,outstanding,False,weak,problematic,True,True,True,True,Daily,Seldom,False,False,True,Never,25,0.25,2.92,18.25,25,2.5,problematic,weak,problematic,2022-07-22 10:51:29.985550
550,551,0.94,0.84,0.44,0.0037,0.68,80249867,35,97,95,42,68,63,10,97,69,22,medium,medium,medium,medium,False,medium,True,problematic,problematic,False,True,True,True,Never,Weekly,False,True,False,Yearly,68,0.68,3.8,23.75,68,6.8,high,problematic,problematic,2022-07-22 10:51:29.985550
551,552,0.79,0.52,0.07,0.0081,0.55,76189563,99,35,86,71,55,30,82,29,64,29,problematic,high,problematic,high,False,high,True,high,problematic,False,True,False,False,Weekly,Often,True,True,False,Monthly,55,0.55,3.44,21.5,55,5.5,outstanding,high,problematic,2022-07-22 10:51:29.985550
552,553,0.05,0.33,0.82,0.0086,0.72,11797800,3,98,100,36,72,79,51,78,16,5,outstanding,high,weak,high,True,high,True,medium,medium,False,True,False,False,Seldom,Daily,True,False,True,Weekly,72,0.72,4.0,25.0,72,7.2,problematic,medium,medium,2022-07-22 10:51:29.985550
553,554,0.79,0.44,0.43,0.0084,0.44,84145468,32,56,97,69,44,58,50,28,26,25,problematic,high,problematic,high,False,high,False,problematic,weak,False,False,False,True,Never,Never,True,True,False,Monthly,44,0.44,3.88,24.25,44,4.4,outstanding,problematic,weak,2022-07-22 10:51:29.985550
554,555,0.6,0.76,0.38,0.01,0.26,77307044,48,21,14,21,26,92,17,30,16,64,outstanding,high,high,high,True,high,True,problematic,outstanding,False,False,True,True,Often,Monthly,True,True,False,Often,26,0.26,0.56,3.5,26,2.6,problematic,problematic,outstanding,2022-07-22 10:51:29.985550
555,556,0.6,0.56,0.4,0.0052,0.43,47768297,61,39,49,94,43,96,68,78,93,97,high,outstanding,weak,outstanding,False,outstanding,True,problematic,weak,False,False,True,True,Weekly,Often,False,True,True,Daily,43,0.43,1.96,12.25,43,4.3,problematic,problematic,weak,2022-07-22 10:51:29.985550
556,557,0.47,0.56,0.11,0.0058,1.0,60670429,3,91,61,91,100,65,44,46,89,49,high,outstanding,high,outstanding,True,outstanding,True,problematic,weak,False,True,True,False,Often,Monthly,False,True,False,Yearly,100,1.0,2.44,15.25,100,10.0,high,problematic,weak,2022-07-22 10:51:29.985550
557,558,0.48,0.97,0.3,0.0036,0.23,55533199,32,84,33,85,23,30,39,4,80,15,weak,high,medium,high,False,high,True,high,weak,False,False,False,False,Once,Monthly,True,True,False,Seldom,23,0.23,1.32,8.25,23,2.3,weak,high,weak,2022-07-22 10:51:29.985550
558,559,0.42,0.39,0.89,0.0086,0.52,88881630,27,57,28,35,52,62,90,73,54,26,problematic,problematic,medium,problematic,False,problematic,True,high,problematic,False,True,True,True,Monthly,Once,False,True,True,Seldom,52,0.52,1.12,7.0,52,5.2,weak,high,problematic,2022-07-22 10:51:29.985550
559,560,0.03,0.25,0.86,0.004,0.79,35466219,48,59,4,6,79,37,26,38,74,40,high,medium,problematic,medium,True,medium,False,problematic,outstanding,True,False,False,False,Monthly,Monthly,False,True,True,Yearly,79,0.79,0.16,1.0,79,7.9,high,problematic,outstanding,2022-07-22 10:51:29.985550
560,561,0.64,0.05,0.25,0.008,0.49,17507969,63,85,54,71,49,1,13,21,22,67,problematic,high,problematic,high,True,high,True,problematic,weak,True,True,True,False,Daily,Seldom,False,True,False,Daily,49,0.49,2.16,13.5,49,4.9,problematic,problematic,weak,2022-07-22 10:51:29.985550
561,562,0.74,0.22,0.8,0.0040999999999999,0.59,71283770,41,94,71,4,59,5,4,27,73,15,outstanding,problematic,outstanding,problematic,False,problematic,True,outstanding,outstanding,False,False,True,True,Never,Never,False,False,False,Monthly,59,0.59,2.84,17.75,59,5.9,outstanding,outstanding,outstanding,2022-07-22 10:51:29.985550
562,563,0.73,0.72,0.57,0.0028,0.03,42626206,13,84,21,88,3,95,34,54,9,64,outstanding,outstanding,medium,outstanding,True,outstanding,True,problematic,problematic,False,True,True,False,Monthly,Daily,True,False,False,Never,3,0.03,0.84,5.25,3,0.3,problematic,problematic,problematic,2022-07-22 10:51:29.985550
563,564,0.14,0.11,0.07,0.0067,0.51,52668986,8,44,65,34,51,44,82,95,19,21,medium,medium,weak,medium,False,medium,False,problematic,high,True,False,False,True,Monthly,Monthly,False,True,False,Monthly,51,0.51,2.6,16.25,51,5.1,outstanding,problematic,high,2022-07-22 10:51:29.985550
564,565,0.37,0.47,0.29,0.0009,0.04,91272032,25,36,10,86,4,7,47,66,63,2,problematic,outstanding,high,outstanding,True,outstanding,True,problematic,medium,False,False,True,False,Daily,Daily,False,False,False,Never,4,0.04,0.4,2.5,4,0.4,problematic,problematic,medium,2022-07-22 10:51:29.985550
565,566,0.39,0.72,0.01,0.0043,0.82,82068620,55,33,16,96,82,62,92,39,1,76,weak,weak,problematic,weak,False,weak,True,high,medium,False,True,True,True,Yearly,Weekly,True,False,False,Monthly,82,0.82,0.64,4.0,82,8.2,outstanding,high,medium,2022-07-22 10:51:29.985550
566,567,0.85,0.06,0.34,0.0083,0.31,66914800,34,34,21,84,31,67,6,54,100,15,medium,weak,high,weak,False,weak,False,high,medium,False,False,True,False,Monthly,Seldom,False,False,False,Often,31,0.31,0.84,5.25,31,3.1,problematic,high,medium,2022-07-22 10:51:29.985550
567,568,0.33,0.62,0.41,0.0046999999999999,0.73,30522007,18,59,85,28,73,100,26,38,6,55,high,problematic,medium,problematic,False,problematic,False,problematic,medium,False,False,True,False,Often,Often,False,True,False,Never,73,0.73,3.4,21.25,73,7.3,problematic,problematic,medium,2022-07-22 10:51:29.985550
568,569,0.76,0.55,0.27,0.0056999999999999,0.72,7014059,50,93,23,45,72,54,74,99,53,39,high,problematic,medium,problematic,False,problematic,False,high,problematic,False,False,False,False,Once,Daily,False,False,True,Monthly,72,0.72,0.92,5.75,72,7.2,outstanding,high,problematic,2022-07-22 10:51:29.985550
569,570,0.15,0.66,0.14,0.0085,0.48,44411920,74,58,88,62,48,98,18,52,23,19,medium,medium,problematic,medium,False,medium,False,high,problematic,True,False,True,True,Seldom,Seldom,True,False,False,Monthly,48,0.48,3.52,22.0,48,4.8,outstanding,high,problematic,2022-07-22 10:51:29.985550
570,571,0.75,0.48,0.18,0.0022,0.47,5599507,68,100,98,42,47,92,23,6,78,51,problematic,weak,medium,weak,False,weak,True,problematic,medium,False,False,False,False,Never,Daily,False,True,False,Yearly,47,0.47,3.92,24.5,47,4.7,high,problematic,medium,2022-07-22 10:51:29.985550
571,572,0.86,0.45,0.97,0.0059,0.91,49183837,41,10,73,28,91,47,19,13,29,65,weak,weak,outstanding,weak,True,weak,False,medium,outstanding,True,False,False,False,Daily,Once,False,True,True,Daily,91,0.91,2.92,18.25,91,9.1,problematic,medium,outstanding,2022-07-22 10:51:29.985550
572,573,0.53,0.94,0.58,0.0003,0.87,81884295,55,45,59,94,87,44,36,38,14,57,problematic,problematic,outstanding,problematic,False,problematic,True,problematic,medium,False,True,True,True,Never,Once,True,False,True,Yearly,87,0.87,2.36,14.75,87,8.7,high,problematic,medium,2022-07-22 10:51:29.985550
573,574,0.32,0.87,0.14,0.0013,0.66,95877095,6,6,36,65,66,2,65,51,35,28,medium,outstanding,outstanding,outstanding,False,outstanding,False,problematic,problematic,True,True,True,True,Monthly,Weekly,True,False,False,Once,66,0.66,1.44,9.0,66,6.6,problematic,problematic,problematic,2022-07-22 10:51:29.985550
574,575,0.98,0.15,0.05,0.0046999999999999,0.42,67868002,59,65,48,69,42,96,19,47,35,71,medium,medium,weak,medium,False,medium,True,problematic,problematic,False,True,True,False,Once,Weekly,True,False,True,Daily,42,0.42,1.92,12.0,42,4.2,problematic,problematic,problematic,2022-07-22 10:51:29.985550
575,576,0.43,0.15,0.77,0.0070999999999999,0.61,98143776,28,9,73,89,61,96,34,100,89,34,high,problematic,high,problematic,True,problematic,True,medium,problematic,False,False,False,False,Monthly,Yearly,False,False,True,Monthly,61,0.61,2.92,18.25,61,6.1,outstanding,medium,problematic,2022-07-22 10:51:29.985550
576,577,0.9,0.05,0.1,0.0028,0.22,60238911,14,39,34,57,22,5,89,31,33,49,high,high,high,high,True,high,False,problematic,outstanding,True,False,True,True,Often,Often,True,False,True,Often,22,0.22,1.36,8.5,22,2.2,problematic,problematic,outstanding,2022-07-22 10:51:29.985550
577,578,0.56,0.35,0.23,0.0001,0.69,20638392,84,72,25,39,69,73,21,87,30,3,outstanding,medium,outstanding,medium,False,medium,False,problematic,outstanding,True,True,True,True,Yearly,Never,True,True,False,Seldom,69,0.69,1.0,6.25,69,6.9,weak,problematic,outstanding,2022-07-22 10:51:29.985550
578,579,0.55,0.77,0.39,0.0036,0.02,1581683,82,1,20,53,2,83,41,41,78,28,problematic,high,outstanding,high,False,high,False,problematic,problematic,True,False,False,False,Yearly,Daily,False,True,True,Often,2,0.02,0.8,5.0,2,0.2,problematic,problematic,problematic,2022-07-22 10:51:29.985550
579,580,0.1,0.78,0.75,0.0026,0.28,30518365,41,43,94,10,28,28,47,57,50,40,weak,medium,outstanding,medium,False,medium,False,weak,problematic,False,False,True,True,Once,Often,False,True,False,Seldom,28,0.28,3.76,23.5,28,2.8,weak,weak,problematic,2022-07-22 10:51:29.985550
580,581,0.47,0.55,0.13,0.0001,0.58,97685640,41,9,94,24,58,7,84,38,63,33,outstanding,weak,outstanding,weak,True,weak,False,weak,problematic,False,True,True,True,Often,Weekly,True,False,True,Weekly,58,0.58,3.76,23.5,58,5.8,problematic,weak,problematic,2022-07-22 10:51:29.985550
581,582,0.19,0.45,0.42,0.0023,0.65,50604132,67,67,85,15,65,4,90,96,88,9,problematic,outstanding,weak,outstanding,False,outstanding,True,outstanding,problematic,False,False,True,True,Monthly,Never,True,True,False,Monthly,65,0.65,3.4,21.25,65,6.5,outstanding,outstanding,problematic,2022-07-22 10:51:29.985550
582,583,0.89,0.32,0.66,0.01,0.16,25708768,87,28,32,50,16,29,51,90,56,67,problematic,medium,medium,medium,False,medium,True,medium,high,True,True,True,True,Never,Daily,False,False,True,Once,16,0.16,1.28,8.0,16,1.6,problematic,medium,high,2022-07-22 10:51:29.985550
583,584,0.22,0.6,0.51,0.0009,0.17,82043113,94,79,79,100,17,71,43,61,94,25,outstanding,problematic,high,problematic,False,problematic,True,weak,medium,True,False,False,True,Monthly,Once,False,False,True,Weekly,17,0.17,3.16,19.75,17,1.7,problematic,weak,medium,2022-07-22 10:51:29.985550
584,585,0.15,0.07,0.66,0.0021,0.6,57573871,58,48,86,96,60,61,63,92,76,1,problematic,medium,medium,medium,True,medium,True,problematic,problematic,False,False,False,True,Once,Daily,False,True,False,Never,60,0.6,3.44,21.5,60,6.0,problematic,problematic,problematic,2022-07-22 10:51:29.985550
585,586,0.74,0.51,0.94,0.0081999999999999,0.37,40666820,8,61,32,62,37,75,90,53,51,42,problematic,high,outstanding,high,True,high,False,high,weak,True,False,False,True,Weekly,Weekly,False,True,False,Seldom,37,0.37,1.28,8.0,37,3.7,weak,high,weak,2022-07-22 10:51:29.985550
586,587,0.91,0.48,0.16,0.0027,0.55,27461063,86,40,72,42,55,8,10,65,1,99,weak,high,problematic,high,False,high,False,problematic,weak,False,True,True,False,Once,Often,True,True,True,Seldom,55,0.55,2.88,18.0,55,5.5,weak,problematic,weak,2022-07-22 10:51:29.985550
587,588,0.05,0.31,0.68,0.0046999999999999,0.83,60761826,83,71,23,23,83,68,27,66,65,81,weak,outstanding,medium,outstanding,True,outstanding,True,high,problematic,False,True,False,False,Often,Never,False,False,True,Yearly,83,0.83,0.92,5.75,83,8.3,high,high,problematic,2022-07-22 10:51:29.985550
588,589,0.95,0.54,0.51,0.0068,0.85,92171717,60,81,17,68,85,53,94,97,84,79,medium,problematic,problematic,problematic,True,problematic,True,high,problematic,False,True,True,False,Weekly,Never,True,True,True,Seldom,85,0.85,0.68,4.25,85,8.5,weak,high,problematic,2022-07-22 10:51:29.985550
589,590,0.66,0.25,0.74,0.0058,0.11,26343489,89,69,96,57,11,84,28,98,24,91,high,problematic,medium,problematic,False,problematic,False,problematic,problematic,False,True,True,True,Once,Once,True,True,False,Monthly,11,0.11,3.84,24.0,11,1.1,outstanding,problematic,problematic,2022-07-22 10:51:29.985550
590,591,0.36,0.62,0.57,0.0024,0.23,78245098,52,73,66,72,23,78,40,75,34,11,high,high,high,high,True,high,False,weak,problematic,False,True,False,False,Monthly,Yearly,False,True,True,Yearly,23,0.23,2.64,16.5,23,2.3,high,weak,problematic,2022-07-22 10:51:29.985550
591,592,0.84,0.42,0.08,0.0096,0.8,87806682,44,81,64,69,80,4,25,10,27,15,high,outstanding,weak,outstanding,True,outstanding,True,outstanding,problematic,False,True,True,False,Never,Yearly,False,True,True,Seldom,80,0.8,2.56,16.0,80,8.0,weak,outstanding,problematic,2022-07-22 10:51:29.985550
592,593,0.84,0.43,0.69,0.0073,0.5,20114927,19,83,32,58,50,3,37,37,64,73,high,weak,problematic,weak,False,weak,True,weak,outstanding,False,True,True,True,Monthly,Weekly,True,False,False,Daily,50,0.5,1.28,8.0,50,5.0,problematic,weak,outstanding,2022-07-22 10:51:29.985550
593,594,0.56,0.48,0.71,0.0044,0.58,20996354,42,46,58,74,58,48,98,45,80,35,outstanding,high,medium,high,True,high,False,problematic,problematic,False,False,False,False,Once,Monthly,False,True,False,Never,58,0.58,2.32,14.5,58,5.8,problematic,problematic,problematic,2022-07-22 10:51:29.985550
594,595,0.25,0.63,0.88,0.0056999999999999,0.16,88681369,94,38,97,1,16,12,47,89,89,13,outstanding,outstanding,high,outstanding,True,outstanding,False,weak,problematic,False,True,True,False,Daily,Never,False,False,False,Daily,16,0.16,3.88,24.25,16,1.6,problematic,weak,problematic,2022-07-22 10:51:29.985550
595,596,0.62,0.06,0.16,0.0040999999999999,0.16,97221671,13,9,76,39,16,71,51,52,33,96,problematic,high,medium,high,True,high,True,outstanding,outstanding,False,True,False,False,Monthly,Yearly,True,False,True,Yearly,16,0.16,3.04,19.0,16,1.6,high,outstanding,outstanding,2022-07-22 10:51:29.985550
596,597,0.75,0.13,0.37,0.0027,0.22,50089330,16,96,88,47,22,9,99,78,75,61,weak,high,weak,high,False,high,False,weak,outstanding,True,False,False,False,Seldom,Often,False,False,True,Never,22,0.22,3.52,22.0,22,2.2,problematic,weak,outstanding,2022-07-22 10:51:29.985550
597,598,0.68,0.94,0.21,0.0049,0.27,12136865,82,91,56,28,27,68,26,59,69,45,outstanding,medium,problematic,medium,True,medium,True,medium,weak,True,False,False,False,Monthly,Weekly,False,True,False,Daily,27,0.27,2.24,14.0,27,2.7,problematic,medium,weak,2022-07-22 10:51:29.985550
598,599,0.84,0.68,0.2,0.0066,0.66,39831626,83,85,8,84,66,89,34,9,7,16,problematic,problematic,medium,problematic,False,problematic,True,problematic,problematic,True,True,False,True,Seldom,Yearly,True,True,True,Daily,66,0.66,0.32,2.0,66,6.6,problematic,problematic,problematic,2022-07-22 10:51:29.985550
599,600,0.38,0.84,0.97,0.0042,0.02,50665608,11,77,66,34,2,58,78,32,84,83,outstanding,outstanding,medium,outstanding,False,outstanding,True,outstanding,weak,False,False,False,True,Weekly,Once,False,False,True,Never,2,0.02,2.64,16.5,2,0.2,problematic,outstanding,weak,2022-07-22 10:51:29.985550
600,601,0.89,0.7,0.84,0.0078,0.38,6519732,84,99,12,89,38,30,18,40,64,19,high,weak,high,weak,True,weak,True,medium,problematic,True,True,False,True,Monthly,Often,False,True,True,Weekly,38,0.38,0.48,3.0,38,3.8,problematic,medium,problematic,2022-07-22 10:51:29.985550
601,602,0.43,0.57,0.95,0.0084,0.13,74716864,85,54,100,40,13,20,41,53,11,98,high,problematic,outstanding,problematic,False,problematic,False,medium,problematic,False,True,False,True,Yearly,Never,False,True,True,Never,13,0.13,4.0,25.0,13,1.3,problematic,medium,problematic,2022-07-22 10:51:29.985550
602,603,0.49,0.59,0.01,0.0078,0.83,60036077,74,18,69,82,83,56,36,76,65,48,medium,outstanding,problematic,outstanding,True,outstanding,True,problematic,problematic,False,True,False,False,Never,Never,False,False,False,Once,83,0.83,2.76,17.25,83,8.3,problematic,problematic,problematic,2022-07-22 10:51:29.985550
603,604,0.72,0.25,0.5,0.0032,0.44,76402367,23,49,18,45,44,21,46,54,36,99,high,weak,medium,weak,True,weak,True,high,problematic,True,False,True,True,Once,Yearly,True,False,False,Weekly,44,0.44,0.72,4.5,44,4.4,problematic,high,problematic,2022-07-22 10:51:29.985550
604,605,0.41,0.38,0.82,0.0021,0.16,49169486,43,4,5,21,16,60,69,92,77,100,high,medium,outstanding,medium,False,medium,True,problematic,weak,True,False,False,False,Often,Monthly,True,False,True,Seldom,16,0.16,0.2,1.25,16,1.6,weak,problematic,weak,2022-07-22 10:51:29.985550
605,606,0.12,0.56,0.72,0.0029,0.73,36433842,15,47,38,83,73,29,57,60,75,97,medium,high,high,high,False,high,False,outstanding,problematic,False,True,False,False,Monthly,Weekly,False,True,True,Seldom,73,0.73,1.52,9.5,73,7.3,weak,outstanding,problematic,2022-07-22 10:51:29.985550
606,607,0.88,0.77,0.09,0.0019,0.97,41153434,71,65,35,35,97,100,8,57,70,49,outstanding,high,medium,high,True,high,False,problematic,outstanding,True,True,False,False,Never,Weekly,False,True,True,Once,97,0.97,1.4,8.75,97,9.7,problematic,problematic,outstanding,2022-07-22 10:51:29.985550
607,608,0.12,0.39,0.48,0.0095,0.62,18114650,82,51,37,6,62,58,33,71,81,52,problematic,weak,problematic,weak,True,weak,False,problematic,weak,False,True,False,True,Daily,Yearly,False,False,False,Daily,62,0.62,1.48,9.25,62,6.2,problematic,problematic,weak,2022-07-22 10:51:29.985550
608,609,0.85,0.29,0.47,0.0026,0.78,29773380,62,68,36,48,78,11,21,46,37,34,problematic,weak,problematic,weak,True,weak,False,problematic,medium,True,False,False,True,Weekly,Weekly,True,False,False,Once,78,0.78,1.44,9.0,78,7.8,problematic,problematic,medium,2022-07-22 10:51:29.985550
609,610,0.41,0.84,0.64,0.0005,0.58,95845843,80,87,24,17,58,7,77,54,90,50,problematic,problematic,medium,problematic,False,problematic,False,weak,outstanding,False,False,False,False,Monthly,Daily,False,False,True,Once,58,0.58,0.96,6.0,58,5.8,problematic,weak,outstanding,2022-07-22 10:51:29.985550
610,611,0.77,0.52,0.08,0.0039,0.22,47638277,15,89,95,33,22,16,93,82,44,77,problematic,weak,outstanding,weak,False,weak,True,medium,high,True,False,False,False,Yearly,Often,False,True,False,Seldom,22,0.22,3.8,23.75,22,2.2,weak,medium,high,2022-07-22 10:51:29.985550
